ID,Accession,Year,Plot,Block,Replicate,Repeat,SLA,W_leaf,A_sat,gs_sat,C_i_sat,iWUE_sat,alpha_l,KS_l,R2_l,alpha_h,KS_h,R2_h,alpha_t,KS_t,R2_t
2022_2256_1,SSA_369,2022,2256,8,2,1,231.884058,7.7,4.989017692,0.034700873,160.026715,143.7721077,2.117829065475566,0.07251428714309682,0.7955825622898854,3.692977483212095,0.10210139452289957,0.7660941101745476,3.1501788064231215,0.21875842208003393,0.7808485000907583
2022_2256_2,SSA_369,2022,2256,8,2,2,205.1282051,9.1,10.46717379,0.074813725,161.5177677,139.9098065,2.092891222613606,0.052326342239275125,0.7914366851415112,3.665298069784322,0.1024720459314607,0.6597235873175795,3.3390076860634017,0.22403928712459809,0.7434190241607667
2022_2256_3,SSA_369,2022,2256,8,2,3,193.9393939,9.3,16.11029406,0.087470523,88.79316427,184.1796918,2.136384654694606,0.06321505247058623,0.8176391502108182,3.7710770249915893,0.10396351559235106,0.7820943297392772,3.044190550119362,0.19661409013132958,0.7646353733794171
2022_1006_1,SSA_255,2022,1006,6,1,1,164.9484536,8.7,,,,,2.143429286918271,0.07064910501155097,0.7977306268648977,4.0351906656192735,0.10994514842956715,0.8082393878374274,2.9888446684706174,0.1944519962266138,0.7887038507101103
2022_1006_2,SSA_255,2022,1006,6,1,2,159.2039801,8.6,,,,,2.210112981908099,0.07623079761809493,0.8266392530828052,4.369787204545617,0.11697942881625834,0.8366820462839889,3.0303147302869204,0.19802557419776723,0.7845294680232747
2022_1006_3,SSA_255,2022,1006,6,1,3,180.7909605,8.5,32.62352205,0.149426572,25.14240136,218.32477,2.2276793564552144,0.08045087766706027,0.8333220142661503,4.4599978959039,0.1173063691042282,0.886620063353816,2.918866143514267,0.1851585643259026,0.835899056908014
2022_2164_1,SSA_255,2022,2164,4,2,1,155.3398058,9.4,31.72055685,0.174106417,80.6098403,182.1906248,2.2187801746060893,0.07976892912207978,0.8231012136465583,4.454086226972628,0.11690232641901693,0.8444011128463831,2.973049575826311,0.1925683888901859,0.8028912718505181
2022_2164_2,SSA_255,2022,2164,4,2,2,182.8571429,9.3,29.70731919,0.169353472,93.37148819,175.4160627,2.168181952631242,0.08364713402670443,0.8051967457126703,4.126561307838735,0.11224253764936604,0.8446311373843381,2.984784101957371,0.2031442425765353,0.8172097466486101
2022_2164_3,SSA_255,2022,2164,4,2,3,155.3398058,8.0,,,,,2.2140046570522296,0.0773628857221681,0.8287192454888832,4.420705333019042,0.11758681943680821,0.8253515256312514,3.187087682276786,0.219645679004018,0.7943929279299686
2022_1007_1,SSA_314,2022,1007,7,1,1,167.539267,8.4,,,,,2.1753722462925484,0.055712327332104294,0.8557991795510315,4.084334671002523,0.11374477172703609,0.8327555403119056,2.6486764086417445,0.12836175707817732,0.7770734636161569
2022_1007_2,SSA_314,2022,1007,7,1,2,165.8031088,10.1,35.46572006,0.189076343,70.11174421,187.5735453,2.166571626350317,0.05653164221236007,0.8512925656508386,4.028128959588886,0.11195037725334225,0.8091799244914486,2.7165277022402137,0.1395647826265699,0.7679077095731712
2022_1007_3,SSA_314,2022,1007,7,1,3,181.8181818,8.6,15.66416092,0.080475878,71.35166281,194.6441755,2.196479890108516,0.07250165929570962,0.8262966493846248,3.9278666123306127,0.06667395480798721,0.7878298159371223,2.8466176730159036,0.17209306787771128,0.7397847267479132
2022_2234_1,SSA_314,2022,2234,2,2,1,195.1219512,9.3,16.94999985,0.088059868,73.62606784,192.4826854,2.1159731254742513,0.04160095492491267,0.8428852814132132,3.743932666323106,0.10340766182557376,0.8484908575493049,2.7439981071491513,0.13526722112417078,0.7682852127955395
2022_2234_2,SSA_314,2022,2234,2,2,2,240.6015038,8.0,22.6672829,0.097119298,5.727772924,233.3962792,2.154014696293787,0.06676220656057985,0.8328126385996006,3.93242287459089,0.10990860453179371,0.8524208659547514,2.7280350557582325,0.15394413062216494,0.7667332554940129
2022_2234_3,SSA_314,2022,2234,2,2,3,198.757764,9.5,34.03802191,0.164240919,40.70116145,207.2444687,2.1276365680695544,0.040460539772611326,0.848504048855556,3.785275657435475,0.10525342143314231,0.8336284836748181,2.995704800981327,0.1703934077900061,0.8428209513384182
2022_1008_1,SSA_053,2022,1008,8,1,1,187.1345029,8.9,30.68774826,0.227782968,156.6208746,134.72363,2.2147605532740315,0.0790082522685519,0.8318033736754553,4.384971076544088,0.11536447295106964,0.869713340025433,2.7670593739176117,0.16124218969179072,0.8517855445578812
2022_1008_2,SSA_053,2022,1008,8,1,2,170.212766,9.5,30.98185557,0.201107054,126.8563172,154.056533,2.2204562957982885,0.06944536895974329,0.8261984306668698,3.9811645702216953,0.06505807102625649,0.8653332090485379,2.7936316120321707,0.15705197013000194,0.8249110837850442
2022_1008_3,SSA_053,2022,1008,8,1,3,230.2158273,8.5,24.85100642,0.130531283,72.75694282,190.3835305,2.154657899098818,0.07804253502772718,0.8211059559540659,4.017179955464679,0.11045229888713465,0.8394181582096112,2.7229175564750863,0.16455278455176048,0.7960017213932694
2022_2232_1,SSA_053,2022,2232,8,2,1,201.2578616,9.8,34.87636846,0.193807973,81.77466275,179.9532185,2.224006878874804,0.07113091606976274,0.8420950986912094,4.394205948405534,0.11485588911158992,0.8168501394831391,3.0179779917904206,0.19212647796825755,0.7850320352085753
2022_2232_2,SSA_053,2022,2232,8,2,2,217.6870748,8.8,34.15481539,0.174978507,57.30538509,195.1943467,2.15969953762162,0.07507551942403257,0.8133484499776906,3.963770513055071,0.10895506473571398,0.8236107622264645,3.0303821326406704,0.20179323479718791,0.8264644859849924
2022_2232_3,SSA_053,2022,2232,8,2,3,231.884058,8.3,38.41539963,0.191479611,46.21496368,200.6239692,2.153041685601399,0.06957666311926836,0.8138719467669843,3.955811263784367,0.10835366966651916,0.8382883606894642,3.066718854323867,0.20241165909883907,0.8400336907802373
2022_1009_1,SSA_107,2022,1009,1,1,1,251.9685039,7.4,20.83082856,0.113149391,85.52799335,184.1002268,2.1228251429887552,0.08938439084523553,0.7916099175198616,3.7895342155359444,0.10464587630199584,0.8068864311093549,2.8083875974319574,0.19224272758719263,0.8292834157191118
2022_1009_2,SSA_107,2022,1009,1,1,2,220.6896552,8.3,20.74925292,0.091649727,18.82298922,226.3973242,2.1141461580028986,0.07903104822355966,0.8049335318026632,3.698907263031882,0.10319754116710683,0.8477222272374245,2.7236269993608504,0.17415109801511608,0.8191565426127143
2022_1009_3,SSA_107,2022,1009,1,1,3,246.1538462,6.4,30.5058924,0.159869505,68.27513168,190.8174576,2.154193424800402,0.09599975261638494,0.8045185502848855,4.0215855931312126,0.10930946873370853,0.8040469563739879,2.712294265915261,0.18143919850974732,0.7541194096217351
2022_2170_1,SSA_107,2022,2170,2,2,1,202.5316456,10.1,21.63115037,0.155330042,153.4873734,139.2592839,2.204172855364686,0.07890454781588607,0.8330061394287863,4.327507261665663,0.11550609674527737,0.853144243751501,3.0208966956929664,0.19977285663037136,0.8249119402114492
2022_2170_2,SSA_107,2022,2170,2,2,2,181.8181818,9.4,27.41558338,0.166870881,111.4409008,164.2921951,2.1992149717804885,0.06695995678990063,0.8424925582661565,4.348784137749912,0.1166297540152777,0.8090079359569078,2.8312221195953597,0.1613274240712289,0.7272202969995671
2022_2170_3,SSA_107,2022,2170,2,2,3,223.7762238,9.0,21.18576725,0.105174267,57.1071013,201.4348939,2.1809259894687822,0.07789952216255869,0.8282784743870596,4.219796281830281,0.11400915830095143,0.8060612270152672,2.94834955078494,0.19265384443332778,0.7778618739961749
2022_1010_1,SSA_075,2022,1010,2,1,1,223.7762238,8.0,15.318577,0.07684043,64.47409537,199.3556901,2.1402831803666875,0.07641170943910969,0.8164092672294632,4.051088704231651,0.11255510991457024,0.8632302863044357,2.6446519576729273,0.15593573820217366,0.846510784117094
2022_1010_2,SSA_075,2022,1010,2,1,2,235.2941176,9.1,19.12776153,0.08986286,40.48022122,212.8550284,2.1496959603280583,0.08755943054178306,0.8046529678191735,4.141049384393931,0.11371125686908803,0.8349061661375737,2.5890772802183557,0.15752229755164282,0.7930519392933191
2022_1010_3,SSA_075,2022,1010,2,1,3,191.6167665,9.6,35.62766749,0.174398408,44.0179128,204.2889486,2.200627791881942,0.08621526542300195,0.828913063965405,4.372848068159867,0.11702127115204874,0.8597541283531243,2.68529273386123,0.1588188175817684,0.8287432011771554
2022_2284_1,SSA_075,2022,2284,4,2,1,206.4516129,8.5,,,,,2.2049438296904187,0.08375070946292984,0.826586668836602,4.365513728292773,0.11659984141073718,0.7973135478044067,3.1610109856897495,0.22294798488008216,0.7438329293882204
2022_2284_2,SSA_075,2022,2284,4,2,2,222.2222222,8.7,38.22022944,0.175090579,19.79679598,218.2883259,2.1809321244692064,0.08531607046183831,0.8160198106857245,4.306083070060512,0.11672353738636332,0.8309535231499409,3.128104024793418,0.22156111528695133,0.7533812521761427
2022_2284_3,SSA_075,2022,2284,4,2,3,238.8059701,9.0,,,,,2.2113411412640906,0.08460857978076775,0.8362356590549989,4.330085403216227,0.11559631384947447,0.800481095039512,2.9943540333728023,0.20172635673848893,0.7416882838300463
2022_1011_1,SSA_157,2022,1011,3,1,1,214.7651007,8.6,,,,,2.1510785186049333,0.06269141161112768,0.8266795669461912,3.9672037895833023,0.10894061199502242,0.850742730687096,2.804046995713282,0.15887307024737818,0.8047112695093097
2022_1011_2,SSA_157,2022,1011,3,1,2,225.3521127,8.9,31.132829,0.149531991,40.22625137,208.2017955,2.1495187035314873,0.06533025985201313,0.8209771401666768,3.900115575514919,0.10649940815223624,0.7982449288118805,3.2278135489395847,0.2245785413643714,0.8469892253227339
2022_1011_3,SSA_157,2022,1011,3,1,3,209.1503268,9.5,22.51170641,0.100291506,18.81111082,224.4627409,2.1724503666833823,0.06834102988208735,0.8277643951242108,4.090078769396932,0.11142670190042794,0.8609706034129013,2.764873984186299,0.155909389554725,0.8027107122235915
2022_2250_1,SSA_157,2022,2250,2,2,1,213.3333333,8.3,36.85744919,0.214685375,94.0905665,171.6812297,2.14753359614243,0.07701296235390853,0.8142238168161383,4.028587009053886,0.11086829002383203,0.8519319969979716,2.9375381549563406,0.1916408106109495,0.7992271734322873
2022_2250_2,SSA_157,2022,2250,2,2,2,266.6666667,7.3,16.28783591,0.085732808,75.5827638,189.9836988,2.141361102348088,0.07786924312245302,0.8225855270526979,3.852777666227794,0.10585661428488569,0.8223755798096657,3.0829730034662317,0.21746611474937605,0.769082768362988
2022_2250_3,SSA_157,2022,2250,2,2,3,244.2748092,7.7,30.09528541,0.174719044,97.82361851,172.2495996,2.1294065841540335,0.07731462388093291,0.8089256621268961,3.8334746306446643,0.10473519907449874,0.8230912438420064,2.994806141553261,0.20422631336932207,0.7874909631422323
2022_1012_1,SSA_313,2022,1012,4,1,1,214.7651007,9.0,43.71442369,0.394701901,187.4741909,110.7530103,2.2373840526032427,0.09628587389327303,0.8247524477606614,4.531695354011177,0.11657506346384355,0.8301824257738013,2.849307800100489,0.1876928971622709,0.7741592174907203
2022_1012_2,SSA_313,2022,1012,4,1,2,183.908046,8.4,34.45622837,0.235777231,137.481135,146.1389134,2.216614828557003,0.08868945743079848,0.8227502976713325,4.373712581377926,0.1148788017777364,0.8473690313152131,2.9963692149369967,0.20436373478833147,0.7783269021054953
2022_1012_3,SSA_313,2022,1012,4,1,3,191.0447761,7.5,19.52063014,0.095480086,52.23636458,204.4471354,2.2217539340983357,0.08856170983992773,0.8234543651671359,4.46641988215119,0.11635869298211457,0.8196222537803265,3.0034148309239597,0.20250203273769707,0.7502375247139043
2022_2278_1,SSA_313,2022,2278,6,2,1,189.3491124,8.4,32.26966521,0.177425624,82.73940923,181.877141,2.201662211828775,0.09234377198380916,0.8239082423503504,4.27043491765159,0.11288370191761854,0.8834804682749299,2.7904676590968696,0.18066111518670114,0.8001291041136521
2022_2278_2,SSA_313,2022,2278,6,2,2,190.4761905,8.4,33.39086446,0.177011795,69.68213344,188.6363808,2.166718894697508,0.08842699927309583,0.8076032258217166,4.054853545574885,0.10884555791063472,0.8075524667012985,3.1594147704325604,0.23238433178438112,0.7811094315695257
2022_2278_3,SSA_313,2022,2278,6,2,3,178.7709497,8.7,34.03476764,0.16219396,36.41036979,209.8399197,2.16547979172099,0.0856565506252257,0.8063297916622546,4.109649789666513,0.1104901708859487,0.8017225467353248,3.312238028057527,0.24472257041387946,0.7707959569262954
2022_1013_1,SSA_023,2022,1013,5,1,1,240.6015038,9.4,21.9644448,0.113321905,68.68865763,193.8234689,2.1326373492375903,0.08145512409854472,0.8184812548021047,3.798774067967571,0.10401996636401484,0.7907204469111805,2.9834010630695036,0.2104310672524633,0.771395958757203
2022_1013_2,SSA_023,2022,1013,5,1,2,196.3190184,10.2,,,,,2.2093001461109374,0.09456743657296718,0.8187358954394557,4.385246496692612,0.11520565029406998,0.8160172988592989,2.9378741821564387,0.20399292191728213,0.7548475793174276
2022_1013_3,SSA_023,2022,1013,5,1,3,207.7922078,10.2,28.30373795,0.14190977,55.89081578,199.4488322,2.195814535020551,0.09398909309718673,0.8225979527902241,4.289588019244084,0.11334403939021631,0.7925739633213312,2.7596562560235585,0.17719979313777168,0.7351442451772499
2022_2124_1,SSA_023,2022,2124,4,2,1,210.5263158,9.3,26.45051546,0.157032287,105.8370415,168.4399811,2.182643198946268,0.08138372193972976,0.8159678203801987,4.143774186025684,0.11071076593599202,0.8342270946633699,2.8334220306840128,0.18015272176293973,0.76644775317143
2022_2124_2,SSA_023,2022,2124,4,2,2,220.6896552,12.3,15.55125513,0.078275004,65.41130676,198.6746002,2.186591454335247,0.06919621404674803,0.8402110854714328,4.144472572082715,0.11274226717024655,0.8172281429342173,3.2245394265678593,0.22235900675478593,0.7965309924589086
2022_2124_3,SSA_023,2022,2124,4,2,3,228.5714286,9.4,29.80994616,0.165370698,85.22298898,180.2613556,2.2018544153888553,0.08717186424567547,0.8066423951396127,4.307340101704165,0.11240141552089045,0.819696018843885,2.893179456826963,0.191336791726203,0.7835073040428422
2022_1014_1,SSA_154,2022,1014,6,1,1,207.7922078,11.6,18.43498736,0.082596365,24.89512872,223.1936882,2.177421046224963,0.06053774572960002,0.8455581474338992,4.140036966271626,0.11358614388808008,0.8557745211517621,2.8350939337960925,0.15876783783059512,0.7975635529831697
2022_1014_2,SSA_154,2022,1014,6,1,2,268.907563,11.2,16.43321216,0.11602257,154.1345205,141.6380638,2.1634589121267855,0.07723958015800991,0.8179031979620234,4.0379963277319275,0.11140545760799517,0.7729832371478158,3.6063298240633928,0.2631860496840813,0.8271732827634459
2022_1014_3,SSA_154,2022,1014,6,1,3,186.0465116,10.5,21.33135117,0.103504127,48.74372642,206.0917926,2.1919576756930272,0.07456567626905009,0.8257968023766121,4.219008275962309,0.11492446580529064,0.7787640452544743,3.324733220663653,0.2313420594005845,0.7953483415705865
2022_2208_1,SSA_154,2022,2208,8,2,1,196.3190184,11.2,19.05654466,0.085932228,27.19456189,221.7624889,2.154923921445109,0.06033558337297862,0.827600595656462,4.076875718578137,0.11173933341657971,0.8822687737519419,2.858827430752897,0.16368772332277015,0.8491179146591358
2022_2208_2,SSA_154,2022,2208,8,2,2,164.9484536,10.7,20.15395366,0.115226405,98.89570141,174.9074232,2.1946642839959187,0.07248826863629354,0.8274698826671225,4.228004491931402,0.1144211938882147,0.8698796333038568,2.9442406995898547,0.1847891835361859,0.8115495088017015
2022_2208_3,SSA_154,2022,2208,8,2,3,205.1282051,11.0,19.26927272,0.088459803,31.69820008,217.830835,2.2153738635668687,0.08687481697103283,0.8256733387257834,4.372981046033022,0.11563766630997857,0.8443506403365486,2.8964329282015613,0.1884219220358314,0.8292179126971826
2022_1015_1,SSA_264,2022,1015,7,1,1,186.0465116,8.8,33.01882948,0.160576153,43.38510729,205.6272302,2.1867693412194082,0.076524544607105,0.8197966783366456,4.322758184567188,0.1170507070246547,0.8362700475258302,2.901318705568939,0.17935139564321145,0.7901383347982842
2022_1015_2,SSA_264,2022,1015,7,1,2,160.8040201,9.3,26.19720256,0.133396808,62.99715966,196.3855283,2.221218023835176,0.07045530769525665,0.8337952028835076,4.443676960892378,0.11822570298105695,0.8824413301950826,2.9410469274033644,0.17639782953946959,0.7974617506888743
2022_1015_3,SSA_264,2022,1015,7,1,3,195.1219512,8.3,15.24258137,0.074963753,57.98611047,203.3326876,2.2404438240002857,0.08174760685313887,0.8328327493757601,4.507749804080463,0.11752517937310694,0.8604084633343811,3.0496709742663612,0.20078578612058073,0.8086698661436699
2022_2265_1,SSA_264,2022,2265,1,2,1,170.212766,8.7,18.9703362,0.08063931,5.426248752,235.2492364,2.245152578626265,0.07794768216490522,0.8338047218828135,4.480303569785956,0.11649069491018893,0.8594221468524541,3.0479114738803483,0.1987433419622182,0.8074106987049342
2022_2265_2,SSA_264,2022,2265,1,2,2,195.1219512,8.9,,,,,2.185038540119702,0.08157317890100413,0.8103594386178199,4.247422128121497,0.11544917614762285,0.8330909559096386,3.0546660586941843,0.20691136728478032,0.8006562553985717
2022_2265_3,SSA_264,2022,2265,1,2,3,190.4761905,9.2,,,,,2.2127521583686485,0.08442693986724237,0.8116129629466365,4.42068590513619,0.1176335563092315,0.8479611389732469,2.8746413092033047,0.1808472979904321,0.7469496249781735
2022_1016_1,SSA_287,2022,1016,8,1,1,206.4516129,10.3,15.86369136,0.089415127,97.48243799,177.4161931,2.2054842134749175,0.09101840495304458,0.8298646691253057,4.297694247679364,0.11348955944656763,0.8261374575276923,2.922436235819064,0.20091003474510738,0.7464060858440593
2022_1016_2,SSA_287,2022,1016,8,1,2,220.6896552,10.4,32.09319968,0.186646816,97.01433392,171.9461403,2.171882889130205,0.08592428851423783,0.8277641404761253,4.094968213270973,0.11148722177253889,0.791755688684756,2.8921654689698575,0.19554942836053668,0.7330999691747889
2022_1016_3,SSA_287,2022,1016,8,1,3,167.539267,10.7,42.56471283,0.23521096,76.87734483,180.9639857,2.222925989237527,0.08374901536762891,0.8214696236458348,3.9952114522880002,0.06466241027899533,0.8568609988413087,2.678149593680207,0.1509743405609425,0.8302671123838358
2022_2218_1,SSA_287,2022,2218,2,2,1,193.9393939,11.4,41.04761891,0.21613112,62.95868757,189.919984,2.2239045561042903,0.0829347777169247,0.8283228047615809,4.419512396229473,0.11512070048076473,0.8317753929044676,2.837396308532207,0.1743585337330158,0.778384138779008
2022_2218_2,SSA_287,2022,2218,2,2,2,205.1282051,8.4,19.62987906,0.099179971,63.58018227,197.9218077,2.1839502795780312,0.08080847308599626,0.8149153790906832,4.149423540643562,0.11305041738321853,0.8366742980751194,3.0156438032937114,0.2075164255561298,0.8328814666441557
2022_2218_3,SSA_287,2022,2218,2,2,3,225.3521127,7.9,34.90517693,0.186251342,71.02861185,187.4089952,2.201234750125169,0.08775541400374853,0.8169331862596717,4.277191400896646,0.11442042058060942,0.8896607599789921,3.24504575223362,0.2373170997654428,0.8702973269066882
2022_1017_1,SSA_003,2022,1017,1,1,1,206.4516129,7.4,18.43243919,0.084266895,31.86476898,218.7387977,2.063217546445715,0.06058900955093549,0.7343568453070435,3.7164429036983964,0.09410818418291578,0.806748414627716,2.890829813437961,0.18494924200497798,0.7716109202701621
2022_1017_2,SSA_003,2022,1017,1,1,2,162.4365482,9.1,15.4898854,0.070824958,34.75240681,218.7065938,2.110591285144733,0.05733221492149987,0.765010132052114,3.8587679635913137,0.09743492806390408,0.8193692202777096,2.854982278417776,0.1674451292960274,0.7581956328767991
2022_1017_3,SSA_003,2022,1017,1,1,3,144.7963801,8.9,10.15897418,0.042095122,2.162540046,241.3337618,2.092744015379888,0.04067360635287598,0.7618731522088827,3.7772889030963617,0.09480903224948856,0.8539345985547371,2.8474412585330424,0.15392787288042775,0.8703403901299084
2022_2042_1,SSA_003,2022,2042,2,2,1,192.7710843,8.0,25.93841338,0.110440538,1.447592942,234.8631562,2.1376022108690766,0.06296164353013134,0.8070131270790218,3.923316227424539,0.10527165262562421,0.8538538652577435,2.9562791557167927,0.18424561210909796,0.8328908299176541
2022_2042_2,SSA_003,2022,2042,2,2,2,198.757764,8.2,16.82996308,0.073746428,17.79660225,228.2139439,2.1153758603610404,0.06709916831816731,0.7918847078183953,3.760792752597814,0.1020229517142375,0.8181475650968384,3.4912635044841553,0.25199735786286637,0.8686254840575344
2022_2042_3,SSA_003,2022,2042,2,2,3,162.4365482,8.4,17.51179186,0.089160981,67.58353615,196.406451,2.071431153715665,0.051989862332293635,0.7676411083246261,3.7056974183790543,0.09834634322102076,0.8278185502665234,3.0722283589727173,0.19881802239444968,0.8417737436308524
2022_1018_1,SSA_187,2022,1018,2,1,1,228.5714286,9.9,25.92359882,0.141989572,84.71769441,182.5739627,2.142075298661722,0.08130935702408759,0.81515390210082,3.8638945206452737,0.10549242885810395,0.8014119412791054,2.9157545747140294,0.1969188290303182,0.7489160872037224
2022_1018_2,SSA_187,2022,1018,2,1,2,202.5316456,10.4,23.59933589,0.123959349,74.04880516,190.3796364,2.182280696132786,0.0887751028445164,0.821112622143366,4.18186319653793,0.11275122193637868,0.8046531759106433,3.028676660247961,0.21379914169096403,0.7573298477998079
2022_1018_3,SSA_187,2022,1018,2,1,3,177.7777778,9.7,38.99207178,0.211033007,71.22150968,184.767645,2.185933995435233,0.07812721766213637,0.8336866112728132,4.219396037499806,0.1141145484415822,0.8306786629579193,2.9959597688077655,0.19873703973001144,0.7636201054876469
2022_2198_1,SSA_187,2022,2198,6,2,1,158.4158416,9.4,30.70030038,0.155645091,57.89283055,197.2455423,2.171510242796783,0.05941455740895141,0.8250051248002077,4.244340713308771,0.11733734779056909,0.8038219451579093,3.079556226753283,0.18771121758941356,0.7850444713110744
2022_2198_2,SSA_187,2022,2198,6,2,2,172.972973,9.0,10.65647026,0.069928029,140.9714295,152.3919722,2.168687565700378,0.06930530723850015,0.8177695229672046,4.234497411418361,0.1149118011013644,0.8894637094258241,2.8265785387032425,0.16485183292207095,0.8504198123332547
2022_2198_3,SSA_187,2022,2198,6,2,3,176.7955801,10.1,,,,,2.1762367869225336,0.06657208853806873,0.8302707692993472,4.153977698127727,0.11415159304355368,0.8266078666793394,2.96287148139487,0.18117304504860887,0.779806053482322
2022_1019_1,SSA_034,2022,1019,3,1,1,217.6870748,8.2,29.26225769,0.143242128,48.06091828,204.2852763,2.2054823487074753,0.09601197197200506,0.8126203410486704,4.336151068410558,0.11454314532053542,0.7990978131597867,2.8556351737807484,0.1923981421972829,0.7101959205571652
2022_1019_2,SSA_034,2022,1019,3,1,2,228.5714286,8.5,,,,,2.183334460852555,0.08981371646196423,0.8234096254410911,4.2351273184114575,0.1150846613128805,0.8815499011701893,2.7273175151011664,0.17091248132550663,0.8687640554517796
2022_1019_3,SSA_034,2022,1019,3,1,3,195.1219512,8.9,22.44467282,0.103601731,32.6658076,216.6438011,2.2112132319817364,0.0827131327269236,0.836654819759524,4.321623384703673,0.11548416969648642,0.8515632719358173,2.759687143734055,0.1641888764344024,0.7991108732599457
2022_2038_1,SSA_034,2022,2038,6,2,1,192.7710843,8.8,23.89258405,0.14544389,111.8660625,164.2735496,2.2509239863875656,0.0956761923912981,0.8126646405438542,3.9936009533046692,0.06036150234794746,0.855960780171519,2.7120589561003783,0.1645784733077832,0.7705946064599583
2022_2038_2,SSA_034,2022,2038,6,2,2,197.5308642,8.1,26.53577163,0.14275795,76.85076049,185.8794663,2.2136969798149027,0.09495763801158119,0.82666624862579,4.305373350706407,0.11302374364900575,0.8048847828646672,2.795500675255944,0.1827582930204552,0.7427047907418606
2022_2038_3,SSA_034,2022,2038,6,2,3,190.4761905,8.8,27.85567368,0.146840834,69.10589954,189.6997779,2.2427464164380506,0.09449995538631761,0.8098532775141091,3.967349776655219,0.06195929607460199,0.7923643488124322,2.7321272507829724,0.16759383636844938,0.7066212637996532
2022_1020_1,SSA_200,2022,1020,4,1,1,278.2608696,9.2,21.7309189,0.124416662,99.59727482,174.6624486,2.1455067001592596,0.0787680585070969,0.8073653971966342,3.880862433494538,0.10690232936158175,0.7274047167130343,3.4486061520570797,0.2583922115942916,0.8108602943812082
2022_1020_2,SSA_200,2022,1020,4,1,2,273.5042735,8.5,,,,,2.1641752663217297,0.08307718104869333,0.8129174799255214,4.062695977566619,0.10923291209067965,0.8098169991155528,3.209736493977273,0.2341636862989378,0.8151444221235455
2022_1020_3,SSA_200,2022,1020,4,1,3,226.9503546,9.5,18.52862834,0.111595978,114.9347195,166.0331189,2.2087150936867284,0.08201703709476926,0.8221822618269263,4.387829042399584,0.11624415041981054,0.8225464781379157,3.1487114898024524,0.22128292185796927,0.7974946281377779
2022_2259_1,SSA_200,2022,2259,3,2,1,237.037037,8.7,,,,,2.1912591265606283,0.08382725536305635,0.823875409878216,4.3494861216713945,0.11351755247908063,0.7981660856831129,2.896286063893867,0.1914957356759407,0.7821647234793397
2022_2259_2,SSA_200,2022,2259,3,2,2,240.6015038,9.6,20.40239544,0.113240359,92.03041191,180.1689406,2.1764136189319028,0.08246073481253391,0.8145162872332666,4.116567806809756,0.11175662478303375,0.7782077945552993,3.301594699058145,0.2406488542216576,0.7915471418168506
2022_2259_3,SSA_200,2022,2259,3,2,3,240.6015038,8.8,25.73210557,0.127951969,54.32193098,201.1075391,2.1787778402526996,0.07516318624161877,0.8256646096213219,4.190414769040703,0.11161737721308812,0.791060918463355,3.054281633586773,0.20625015057965634,0.7913311112870748
2022_1021_1,SSA_167,2022,1021,5,1,1,149.5327103,10.5,0.885022768,0.010768033,255.107949,82.18982771,2.1994353972545957,0.0641423405003897,0.8459490770195874,4.176164982261415,0.11342081970030188,0.8191498207326146,2.9929928853158523,0.18587282943777172,0.7667852592930213
2022_1021_2,SSA_167,2022,1021,5,1,2,266.6666667,9.4,14.41474001,0.062311464,13.94078188,231.3336751,2.0724542902902523,0.07428233237553084,0.7760283683444097,3.5708010985631553,0.1082339310698619,0.7487004538444137,3.2643840317383632,0.2421130921837351,0.7767114049375974
2022_1021_3,SSA_167,2022,1021,5,1,3,140.969163,9.5,,,,,2.1419005505399085,0.0608054129184612,0.7776940131870345,3.9985406970925252,0.10302956279632422,0.8575667085254465,2.5836303236335803,0.1314219207480326,0.8606628874252106
2022_2031_1,SSA_167,2022,2031,7,2,1,197.5308642,10.5,21.28364645,0.104427201,51.61627418,203.8132433,2.141775725445276,0.06380377422414074,0.8227347596020812,3.928751852084071,0.10823705647835433,0.7676856085551467,3.032050425232374,0.19543815168773915,0.7490562194506776
2022_2031_2,SSA_167,2022,2031,7,2,2,217.6870748,10.1,10.4382186,0.074558258,160.0383047,140.0008388,2.1339862273412136,0.07546711987557031,0.8143023391053233,3.842286172150009,0.10439355601409878,0.8088893846466703,2.8903987926487043,0.18820611177722069,0.7497854351471478
2022_2031_3,SSA_167,2022,2031,7,2,3,184.9710983,11.2,19.81707127,0.098772774,59.34817946,200.632932,2.1542835609477056,0.06457691578054847,0.8319589763388527,3.972256922179718,0.10937433950117598,0.7948612689997427,2.9048289717259688,0.1784263707785717,0.7483846806835837
2022_1022_1,SSA_029,2022,1022,6,1,1,220.6896552,9.3,14.17525627,0.075063862,76.32600197,188.8426197,2.206436831578481,0.08916443165488497,0.8398442203637485,4.201194777836206,0.11343282249783629,0.8402750810435793,2.7779886305977257,0.17385891282371202,0.7822323445914535
2022_1022_2,SSA_029,2022,1022,6,1,2,228.5714286,9.7,,,,,2.031329914701895,0.061275929531850015,0.7604617155929152,4.120169374751538,0.08695020103125595,0.9001313144376716,2.7813316906342584,0.1814312287535027,0.8266131489930213
2022_1022_3,SSA_029,2022,1022,6,1,3,228.5714286,11.0,26.86147374,0.127655802,38.80946598,210.421096,2.1910346051353713,0.08913551104856265,0.8328146663524691,4.171188684189262,0.1133195919731794,0.8390176071015754,2.8815396813434413,0.1931762128296376,0.791500316999876
